state,county,regular,fips,fips_county_name,match_score,match_method,county_lower
NE,Polk,4.024,31143,Polk County,100,exact,polk
NE,Red Willow,4.095,31145,Red Willow County,100,exact,red willow
NE,Richardson,4.039,31147,Richardson County,100,exact,richardson
NE,Rock,4.199,31149,Rock County,100,exact,rock
NE,Saline,3.999,31151,Saline County,100,exact,saline
NE,Sarpy,4.095,31153,Sarpy County,100,exact,sarpy
NE,Saunders,4.11,31155,Saunders County,100,exact,saunders
NE,Scotts Bluff,4.05,31157,Scotts Bluff County,100,exact,scotts bluff
NE,Seward,4.087,31159,Seward County,100,exact,seward
NE,Sheridan,4.199,31161,Sheridan County,100,exact,sheridan
NE,Sherman,4.649,31163,Sherman County,100,exact,sherman
NE,Stanton,4.034,31167,Stanton County,100,exact,stanton
NE,Thayer,4.166,31169,Thayer County,100,exact,thayer
NE,Thomas,4.399,31171,Thomas County,100,exact,thomas
NE,Thurston,4.046,31173,Thurston County,100,exact,thurston
NE,Valley,4.362,31175,Valley County,100,exact,valley
NE,Washington,4.076,31177,Washington County,100,exact,washington
NE,Wayne,4.087,31179,Wayne County,100,exact,wayne
NE,Webster,4.032,31181,Webster County,100,exact,webster
NE,York,4.096,31185,York County,100,exact,york
NH,Belknap,4.477,33001,Belknap County,100,exact,belknap
NH,Carroll,4.497,33003,Carroll County,100,exact,carroll
NH,Cheshire,4.489,33005,Cheshire County,100,exact,cheshire
NH,Coos,4.532,33007,Coos County,100,exact,coos
NH,Grafton,4.508,33009,Grafton County,100,exact,grafton
NH,Hillsborough,4.466,33011,Hillsborough County,100,exact,hillsborough
NH,Merrimack,4.471,33013,Merrimack County,100,exact,merrimack
NH,Rockingham,4.455,33015,Rockingham County,100,exact,rockingham
NH,Strafford,4.547,33017,Strafford County,100,exact,strafford
NH,Sullivan,4.552,33019,Sullivan County,100,exact,sullivan
NJ,Atlantic,4.526,34001,Atlantic County,100,exact,atlantic
NJ,Bergen,4.503,34003,Bergen County,100,exact,bergen
NJ,Burlington,4.495,34005,Burlington County,100,exact,burlington
NJ,Camden,4.492,34007,Camden County,100,exact,camden
NJ,Cape May,4.641,34009,Cape May County,100,exact,cape may
NJ,Cumberland,4.517,34011,Cumberland County,100,exact,cumberland
NJ,Essex,4.591,34013,Essex County,100,exact,essex
NJ,Gloucester,4.512,34015,Gloucester County,100,exact,gloucester
NJ,Hudson,4.53,34017,Hudson County,100,exact,hudson
NJ,Hunterdon,4.494,34019,Hunterdon County,100,exact,hunterdon
NJ,Mercer,4.486,34021,Mercer County,100,exact,mercer
NJ,Middlesex,4.496,34023,Middlesex County,100,exact,middlesex
NJ,Monmouth,4.539,34025,Monmouth County,100,exact,monmouth
NJ,Morris,4.534,34027,Morris County,100,exact,morris
NJ,Ocean,4.539,34029,Ocean County,100,exact,ocean
NJ,Passaic,4.517,34031,Passaic County,100,exact,passaic
NJ,Salem,4.434,34033,Salem County,100,exact,salem
NJ,Somerset,4.558,34035,Somerset County,100,exact,somerset
NJ,Sussex,4.497,34037,Sussex County,100,exact,sussex
NJ,Union,4.504,34039,Union County,100,exact,union
NJ,Warren,4.46,34041,Warren County,100,exact,warren
NM,Bernalillo,4.348,35001,Bernalillo County,100,exact,bernalillo
NM,Catron,4.727,35003,Catron County,100,exact,catron
NM,Chaves,4.286,35005,Chaves County,100,exact,chaves
NM,Cibola,4.328,35006,Cibola County,100,exact,cibola
NM,Colfax,4.277,35007,Colfax County,100,exact,colfax
NM,Curry,4.325,35009,Curry County,100,exact,curry
NM,De Baca,4.349,35011,De Baca County,100,exact,de baca
NM,Dona Ana,4.261,35013,DoÃƒÂ±a Ana County,93,fuzzy,dona ana
NM,Eddy,4.338,35015,Eddy County,100,exact,eddy
NM,Grant,4.549,35017,Grant County,100,exact,grant
NM,Guadalupe,4.24,35019,Guadalupe County,100,exact,guadalupe
NM,Harding,4.849,35021,Harding County,100,exact,harding
NM,Hidalgo,4.342,35023,Hidalgo County,100,exact,hidalgo
NM,Lea,4.275,35025,Lea County,100,exact,lea
NM,Lincoln,4.423,35027,Lincoln County,100,exact,lincoln
NM,Los Alamos,4.324,35028,Los Alamos County,100,exact,los alamos
NM,Luna,4.355,35029,Luna County,100,exact,luna
NM,McKinley,4.342,35031,McKinley County,100,exact,mckinley
NM,Mora,4.399,35033,Mora County,100,exact,mora
NM,Otero,4.237,35035,Otero County,100,exact,otero
NM,Quay,4.344,35037,Quay County,100,exact,quay
NM,Rio Arriba,4.24,35039,Rio Arriba County,100,exact,rio arriba
NM,Roosevelt,4.374,35041,Roosevelt County,100,exact,roosevelt
NM,San Juan,4.484,35045,San Juan County,100,exact,san juan
NM,San Miguel,4.367,35047,San Miguel County,100,exact,san miguel
NM,Sandoval,4.329,35043,Sandoval County,100,exact,sandoval
NM,Santa Fe,4.287,35049,Santa Fe County,100,exact,santa fe
NM,Sierra,4.495,35051,Sierra County,100,exact,sierra
NM,Socorro,4.452,35053,Socorro County,100,exact,socorro
NM,Taos,4.372,35055,Taos County,100,exact,taos
NM,Torrance,4.382,35057,Torrance County,100,exact,torrance
NM,Union,4.149,35059,Union County,100,exact,union
NM,Valencia,4.356,35061,Valencia County,100,exact,valencia
NV,Carson City,4.942,32510,Carson City,71,fuzzy,carson city
NV,Churchill,5.059,32001,Churchill County,100,exact,churchill
NV,Clark,5.277,32003,Clark County,100,exact,clark
NV,Douglas,5.051,32005,Douglas County,100,exact,douglas
NV,Elko,4.614,32007,Elko County,100,exact,elko
NV,Esmeralda,5.719,32009,Esmeralda County,100,exact,esmeralda
NV,Eureka,4.799,32011,Eureka County,100,exact,eureka
NV,Humboldt,4.799,32013,Humboldt County,100,exact,humboldt
NV,Lander,4.737,32015,Lander County,100,exact,lander
NV,Lincoln,4.879,32017,Lincoln County,100,exact,lincoln
NV,Lyon,4.853,32019,Lyon County,100,exact,lyon
NV,Mineral,5.477,32021,Mineral County,100,exact,mineral
NV,Nye,4.99,32023,Nye County,100,exact,nye
NV,Pershing,4.923,32027,Pershing County,100,exact,pershing
NV,Storey,4.849,32029,Storey County,100,exact,storey
NV,Washoe,5.523,32031,Washoe County,100,exact,washoe
NV,White Pine,4.557,32033,White Pine County,100,exact,white pine
NY,Albany,4.571,36001,Albany County,100,exact,albany
NY,Allegany,4.512,36003,Allegany County,100,exact,allegany
NY,Bronx,4.676,36005,Bronx County,100,exact,bronx
NY,Broome,4.587,36007,Broome County,100,exact,broome
NY,Cattaraugus,4.492,36009,Cattaraugus County,100,exact,cattaraugus
NY,Cayuga,4.553,36011,Cayuga County,100,exact,cayuga
NY,Chautauqua,4.602,36013,Chautauqua County,100,exact,chautauqua
NY,Chemung,4.516,36015,Chemung County,100,exact,chemung
NY,Chenango,4.576,36017,Chenango County,100,exact,chenango
NY,Clinton,4.624,36019,Clinton County,100,exact,clinton
NY,Columbia,4.578,36021,Columbia County,100,exact,columbia
NY,Cortland,4.587,36023,Cortland County,100,exact,cortland
NY,Delaware,4.593,36025,Delaware County,100,exact,delaware
NY,Dutchess,4.587,36027,Dutchess County,100,exact,dutchess
NY,Erie,4.586,36029,Erie County,100,exact,erie
NY,Essex,4.782,36031,Essex County,100,exact,essex
NY,Franklin,4.727,36033,Franklin County,100,exact,franklin
NY,Fulton,4.589,36035,Fulton County,100,exact,fulton
NY,Genesee,4.55,36037,Genesee County,100,exact,genesee
NY,Greene,4.526,36039,Greene County,100,exact,greene
NY,Hamilton,4.719,36041,Hamilton County,100,exact,hamilton
NY,Herkimer,4.502,36043,Herkimer County,100,exact,herkimer
NY,Jefferson,4.591,36045,Jefferson County,100,exact,jefferson
NY,Kings,4.632,36047,Kings County,100,exact,kings
NY,Lewis,4.633,36049,Lewis County,100,exact,lewis
NY,Livingston,4.59,36051,Livingston County,100,exact,livingston
NY,Madison,4.571,36053,Madison County,100,exact,madison
NY,Monroe,4.58,36055,Monroe County,100,exact,monroe
NY,Montgomery,4.575,36057,Montgomery County,100,exact,montgomery
NY,Nassau,4.524,36059,Nassau County,100,exact,nassau
NY,New York,5,36061,New York County,100,exact,new york
NY,Niagara,4.538,36063,Niagara County,100,exact,niagara
NY,Oneida,4.577,36065,Oneida County,100,exact,oneida
NY,Onondaga,4.568,36067,Onondaga County,100,exact,onondaga
NY,Ontario,4.589,36069,Ontario County,100,exact,ontario
NY,Orange,4.565,36071,Orange County,100,exact,orange
NY,Orleans,4.599,36073,Orleans County,100,exact,orleans
NY,Oswego,4.552,36075,Oswego County,100,exact,oswego
NY,Otsego,4.584,36077,Otsego County,100,exact,otsego
NY,Putnam,4.646,36079,Putnam County,100,exact,putnam
NY,Queens,4.642,36081,Queens County,100,exact,queens
NY,Rensselaer,4.571,36083,Rensselaer County,100,exact,rensselaer
NY,Richmond,4.671,36085,Richmond County,100,exact,richmond
NY,Rockland,4.725,36087,Rockland County,100,exact,rockland
NY,Saratoga,4.562,36091,Saratoga County,100,exact,saratoga
NY,Schenectady,4.54,36093,Schenectady County,100,exact,schenectady
NY,Schoharie,4.547,36095,Schoharie County,100,exact,schoharie
NY,Schuyler,4.536,36097,Schuyler County,100,exact,schuyler
NY,Seneca,4.476,36099,Seneca County,100,exact,seneca
NY,Saint Lawrence,4.796,36089,St. Lawrence County,88,fuzzy,saint lawrence
NY,Steuben,4.571,36101,Steuben County,100,exact,steuben
NY,Suffolk,4.538,36103,Suffolk County,100,exact,suffolk
NY,Sullivan,4.564,36105,Sullivan County,100,exact,sullivan
NY,Tioga,4.566,36107,Tioga County,100,exact,tioga
NY,Tompkins,4.592,36109,Tompkins County,100,exact,tompkins
NY,Ulster,4.529,36111,Ulster County,100,exact,ulster
NY,Warren,4.604,36113,Warren County,100,exact,warren
NY,Washington,4.567,36115,Washington County,100,exact,washington
NY,Wayne,4.589,36117,Wayne County,100,exact,wayne
NY,Westchester,4.739,36119,Westchester County,100,exact,westchester
NY,Wyoming,4.604,36121,Wyoming County,100,exact,wyoming
NY,Yates,4.566,36123,Yates County,100,exact,yates
OH,Adams,4.875,39001,Adams County,100,exact,adams
OH,Allen,4.533,39003,Allen County,100,exact,allen
OH,Ashland,4.696,39005,Ashland County,100,exact,ashland
OH,Ashtabula,4.715,39007,Ashtabula County,100,exact,ashtabula
OH,Athens,4.796,39009,Athens County,100,exact,athens
OH,Auglaize,4.505,39011,Auglaize County,100,exact,auglaize
OH,Belmont,4.683,39013,Belmont County,100,exact,belmont
OH,Brown,4.767,39015,Brown County,100,exact,brown
OH,Butler,4.459,39017,Butler County,100,exact,butler
OH,Carroll,4.824,39019,Carroll County,100,exact,carroll
OH,Champaign,4.695,39021,Champaign County,100,exact,champaign
OH,Clark,4.555,39023,Clark County,100,exact,clark
OH,Clermont,4.548,39025,Clermont County,100,exact,clermont
OH,Clinton,4.64,39027,Clinton County,100,exact,clinton
OH,Columbiana,4.55,39029,Columbiana County,100,exact,columbiana
OH,Coshocton,4.68,39031,Coshocton County,100,exact,coshocton
OH,Crawford,4.743,39033,Crawford County,100,exact,crawford
OH,Cuyahoga,4.742,39035,Cuyahoga County,100,exact,cuyahoga
OH,Darke,4.684,39037,Darke County,100,exact,darke
OH,Defiance,4.606,39039,Defiance County,100,exact,defiance
OH,Delaware,4.581,39041,Delaware County,100,exact,delaware
OH,Erie,4.777,39043,Erie County,100,exact,erie
OH,Fairfield,4.704,39045,Fairfield County,100,exact,fairfield
OH,Fayette,4.647,39047,Fayette County,100,exact,fayette
OH,Franklin,4.702,39049,Franklin County,100,exact,franklin
OH,Fulton,4.502,39051,Fulton County,100,exact,fulton
OH,Gallia,4.674,39053,Gallia County,100,exact,gallia
OH,Geauga,4.832,39055,Geauga County,100,exact,geauga
OH,Greene,4.585,39057,Greene County,100,exact,greene
OH,Guernsey,4.559,39059,Guernsey County,100,exact,guernsey
OH,Hamilton,4.59,39061,Hamilton County,100,exact,hamilton
OH,Hancock,4.432,39063,Hancock County,100,exact,hancock
OH,Hardin,4.591,39065,Hardin County,100,exact,hardin
OH,Harrison,4.932,39067,Harrison County,100,exact,harrison
OH,Henry,4.546,39069,Henry County,100,exact,henry
OH,Highland,4.64,39071,Highland County,100,exact,highland
OH,Hocking,4.608,39073,Hocking County,100,exact,hocking
OH,Holmes,4.72,39075,Holmes County,100,exact,holmes
OH,Huron,4.817,39077,Huron County,100,exact,huron
OH,Jackson,4.667,39079,Jackson County,100,exact,jackson
OH,Jefferson,4.634,39081,Jefferson County,100,exact,jefferson
OH,Knox,4.912,39083,Knox County,100,exact,knox
OH,Lake,4.677,39085,Lake County,100,exact,lake
OH,Lawrence,4.417,39087,Lawrence County,100,exact,lawrence
OH,Licking,4.648,39089,Licking County,100,exact,licking
OH,Logan,4.64,39091,Logan County,100,exact,logan
OH,Lorain,4.713,39093,Lorain County,100,exact,lorain
OH,Lucas,4.552,39095,Lucas County,100,exact,lucas
OH,Madison,4.643,39097,Madison County,100,exact,madison
OH,Mahoning,4.649,39099,Mahoning County,100,exact,mahoning
OH,Marion,4.755,39101,Marion County,100,exact,marion
OH,Medina,4.763,39103,Medina County,100,exact,medina
OH,Meigs,4.545,39105,Meigs County,100,exact,meigs
OH,Mercer,4.589,39107,Mercer County,100,exact,mercer
OH,Miami,4.618,39109,Miami County,100,exact,miami
OH,Monroe,4.719,39111,Monroe County,100,exact,monroe
OH,Montgomery,4.626,39113,Montgomery County,100,exact,montgomery
OH,Morgan,4.691,39115,Morgan County,100,exact,morgan
OH,Morrow,4.831,39117,Morrow County,100,exact,morrow
OH,Muskingum,4.656,39119,Muskingum County,100,exact,muskingum
OH,Noble,4.867,39121,Noble County,100,exact,noble
OH,Ottawa,4.831,39123,Ottawa County,100,exact,ottawa
OH,Paulding,4.784,39125,Paulding County,100,exact,paulding
OH,Perry,4.767,39127,Perry County,100,exact,perry
OH,Pickaway,4.762,39129,Pickaway County,100,exact,pickaway
OH,Pike,4.807,39131,Pike County,100,exact,pike
OH,Portage,4.672,39133,Portage County,100,exact,portage
OH,Preble,4.639,39135,Preble County,100,exact,preble
OH,Putnam,4.566,39137,Putnam County,100,exact,putnam
OH,Richland,4.636,39139,Richland County,100,exact,richland
OH,Ross,4.698,39141,Ross County,100,exact,ross
OH,Sandusky,4.73,39143,Sandusky County,100,exact,sandusky
OH,Scioto,4.677,39145,Scioto County,100,exact,scioto
OH,Seneca,4.64,39147,Seneca County,100,exact,seneca
OH,Shelby,4.491,39149,Shelby County,100,exact,shelby
OH,Stark,4.619,39151,Stark County,100,exact,stark
OH,Summit,4.651,39153,Summit County,100,exact,summit
OH,Trumbull,4.57,39155,Trumbull County,100,exact,trumbull
OH,Tuscarawas,4.709,39157,Tuscarawas County,100,exact,tuscarawas
OH,Union,4.571,39159,Union County,100,exact,union
OH,Van Wert,4.485,39161,Van Wert County,100,exact,van wert
OH,Vinton,4.709,39163,Vinton County,100,exact,vinton
OH,Warren,4.491,39165,Warren County,100,exact,warren
OH,Washington,4.675,39167,Washington County,100,exact,washington
OH,Wayne,4.687,39169,Wayne County,100,exact,wayne
OH,Williams,4.652,39171,Williams County,100,exact,williams
OH,Wood,4.613,39173,Wood County,100,exact,wood
OH,Wyandot,4.605,39175,Wyandot County,100,exact,wyandot
OK,Adair,3.959,40001,Adair County,100,exact,adair
OK,Alfalfa,4.119,40003,Alfalfa County,100,exact,alfalfa
OK,Atoka,3.933,40005,Atoka County,100,exact,atoka
OK,Beaver,4.209,40007,Beaver County,100,exact,beaver
OK,Beckham,4.233,40009,Beckham County,100,exact,beckham
OK,Blaine,4.067,40011,Blaine County,100,exact,blaine
OK,Bryan,3.822,40013,Bryan County,100,exact,bryan
OK,Caddo,4.072,40015,Caddo County,100,exact,caddo
OK,Canadian,3.863,40017,Canadian County,100,exact,canadian
OK,Carter,3.872,40019,Carter County,100,exact,carter
OK,Cherokee,3.925,40021,Cherokee County,100,exact,cherokee
OK,Choctaw,4.064,40023,Choctaw County,100,exact,choctaw
OK,Cimarron,3.909,40025,Cimarron County,100,exact,cimarron
OK,Cleveland,3.929,40027,Cleveland County,100,exact,cleveland
OK,Coal,4.469,40029,Coal County,100,exact,coal
OK,Comanche,3.867,40031,Comanche County,100,exact,comanche
OK,Cotton,4.034,40033,Cotton County,100,exact,cotton
OK,Craig,3.961,40035,Craig County,100,exact,craig
OK,Creek,4.059,40037,Creek County,100,exact,creek
OK,Custer,4.099,40039,Custer County,100,exact,custer
OK,Delaware,3.987,40041,Delaware County,100,exact,delaware
OK,Dewey,4.249,40043,Dewey County,100,exact,dewey
OK,Ellis,4.199,40045,Ellis County,100,exact,ellis
OK,Garfield,3.997,40047,Garfield County,100,exact,garfield
OK,Garvin,3.923,40049,Garvin County,100,exact,garvin
OK,Grady,4.013,40051,Grady County,100,exact,grady
OK,Grant,3.899,40053,Grant County,100,exact,grant
OK,Greer,3.932,40055,Greer County,100,exact,greer
OK,Harmon,4.284,40057,Harmon County,100,exact,harmon
OK,Harper,4.073,40059,Harper County,100,exact,harper
OK,Haskell,4.002,40061,Haskell County,100,exact,haskell
OK,Hughes,4.034,40063,Hughes County,100,exact,hughes
OK,Jackson,3.984,40065,Jackson County,100,exact,jackson
OK,Jefferson,4.017,40067,Jefferson County,100,exact,jefferson
OK,Johnston,4.012,40069,Johnston County,100,exact,johnston
OK,Kay,3.952,40071,Kay County,100,exact,kay
OK,Kingfisher,3.963,40073,Kingfisher County,100,exact,kingfisher
OK,Kiowa,4.008,40075,Kiowa County,100,exact,kiowa
OK,Latimer,3.982,40077,Latimer County,100,exact,latimer
OK,Le Flore,3.953,40079,Le Flore County,100,exact,le flore
OK,Lincoln,4.091,40081,Lincoln County,100,exact,lincoln
OK,Logan,4.204,40083,Logan County,100,exact,logan
OK,Love,4.009,40085,Love County,100,exact,love
OK,Major,3.82,40093,Major County,100,exact,major
OK,Marshall,4.006,40095,Marshall County,100,exact,marshall
OK,Mayes,4.035,40097,Mayes County,100,exact,mayes
OK,McClain,4.076,40087,McClain County,100,exact,mcclain
OK,McCurtain,3.887,40089,McCurtain County,100,exact,mccurtain
OK,McIntosh,3.89,40091,McIntosh County,100,exact,mcintosh
OK,Murray,4.054,40099,Murray County,100,exact,murray
OK,Muskogee,3.906,40101,Muskogee County,100,exact,muskogee
OK,Noble,3.996,40103,Noble County,100,exact,noble
OK,Nowata,4.044,40105,Nowata County,100,exact,nowata
OK,Okfuskee,3.999,40107,Okfuskee County,100,exact,okfuskee
OK,Oklahoma,3.913,40109,Oklahoma County,100,exact,oklahoma
OK,Okmulgee,3.863,40111,Okmulgee County,100,exact,okmulgee
OK,Osage,3.983,40113,Osage County,100,exact,osage
OK,Ottawa,3.925,40115,Ottawa County,100,exact,ottawa
OK,Pawnee,4.077,40117,Pawnee County,100,exact,pawnee
OK,Payne,3.978,40119,Payne County,100,exact,payne
OK,Pittsburg,3.892,40121,Pittsburg County,100,exact,pittsburg
OK,Pontotoc,3.958,40123,Pontotoc County,100,exact,pontotoc
OK,Pottawatomie,4.03,40125,Pottawatomie County,100,exact,pottawatomie
OK,Pushmataha,4.087,40127,Pushmataha County,100,exact,pushmataha
OK,Roger Mills,4.219,40129,Roger Mills County,100,exact,roger mills
OK,Rogers,4.065,40131,Rogers County,100,exact,rogers
OK,Seminole,3.909,40133,Seminole County,100,exact,seminole
OK,Sequoyah,3.923,40135,Sequoyah County,100,exact,sequoyah
OK,Stephens,4.057,40137,Stephens County,100,exact,stephens
OK,Texas,3.88,40139,Texas County,100,exact,texas
OK,Tillman,3.893,40141,Tillman County,100,exact,tillman
OK,Tulsa,4.12,40143,Tulsa County,100,exact,tulsa
OK,Wagoner,3.929,40145,Wagoner County,100,exact,wagoner
OK,Washington,3.892,40147,Washington County,100,exact,washington
OK,Washita,3.895,40149,Washita County,100,exact,washita
OK,Woods,3.985,40151,Woods County,100,exact,woods
OK,Woodward,3.95,40153,Woodward County,100,exact,woodward
OR,Baker,4.866,41001,Baker County,100,exact,baker
OR,Benton,5.177,41003,Benton County,100,exact,benton
OR,Clackamas,5.384,41005,Clackamas County,100,exact,clackamas
OR,Clatsop,5.484,41007,Clatsop County,100,exact,clatsop
OR,Columbia,5.441,41009,Columbia County,100,exact,columbia
OR,Coos,5.392,41011,Coos County,100,exact,coos
OR,Crook,5.342,41013,Crook County,100,exact,crook
OR,Curry,5.553,41015,Curry County,100,exact,curry
OR,Deschutes,5.319,41017,Deschutes County,100,exact,deschutes
OR,Douglas,5.356,41019,Douglas County,100,exact,douglas
OR,Gilliam,5.104,41021,Gilliam County,100,exact,gilliam
OR,Grant,5.429,41023,Grant County,100,exact,grant
OR,Harney,5.486,41025,Harney County,100,exact,harney
OR,Hood River,5.315,41027,Hood River County,100,exact,hood river
OR,Jackson,5.422,41029,Jackson County,100,exact,jackson
OR,Jefferson,5.257,41031,Jefferson County,100,exact,jefferson
OR,Josephine,5.444,41033,Josephine County,100,exact,josephine
OR,Klamath,5.217,41035,Klamath County,100,exact,klamath
OR,Lake,5.375,41037,Lake County,100,exact,lake
OR,Lane,5.312,41039,Lane County,100,exact,lane
OR,Lincoln,5.212,41041,Lincoln County,100,exact,lincoln
OR,Linn,5.25,41043,Linn County,100,exact,linn
OR,Malheur,4.819,41045,Malheur County,100,exact,malheur
OR,Marion,5.241,41047,Marion County,100,exact,marion
OR,Morrow,4.995,41049,Morrow County,100,exact,morrow
OR,Multnomah,5.472,41051,Multnomah County,100,exact,multnomah
OR,Polk,5.229,41053,Polk County,100,exact,polk
OR,Sherman,5.099,41055,Sherman County,100,exact,sherman
OR,Tillamook,5.591,41057,Tillamook County,100,exact,tillamook
OR,Umatilla,5.131,41059,Umatilla County,100,exact,umatilla
OR,Union,5.094,41061,Union County,100,exact,union
OR,Wallowa,5.336,41063,Wallowa County,100,exact,wallowa
OR,Wasco,5.397,41065,Wasco County,100,exact,wasco
OR,Washington,5.354,41067,Washington County,100,exact,washington
OR,Yamhill,5.351,41071,Yamhill County,100,exact,yamhill
PA,Adams,4.551,42001,Adams County,100,exact,adams
PA,Allegheny,4.915,42003,Allegheny County,100,exact,allegheny
PA,Armstrong,4.933,42005,Armstrong County,100,exact,armstrong
PA,Beaver,4.925,42007,Beaver County,100,exact,beaver
PA,Bedford,4.666,42009,Bedford County,100,exact,bedford
PA,Berks,4.592,42011,Berks County,100,exact,berks
PA,Blair,4.683,42013,Blair County,100,exact,blair
PA,Bradford,4.691,42015,Bradford County,100,exact,bradford
PA,Bucks,4.593,42017,Bucks County,100,exact,bucks
PA,Butler,4.885,42019,Butler County,100,exact,butler
PA,Cambria,4.669,42021,Cambria County,100,exact,cambria
PA,Cameron,4.692,42023,Cameron County,100,exact,cameron
PA,Carbon,4.532,42025,Carbon County,100,exact,carbon
PA,Centre,4.655,42027,Centre County,100,exact,centre
PA,Chester,4.587,42029,Chester County,100,exact,chester
PA,Clarion,4.737,42031,Clarion County,100,exact,clarion
PA,Clearfield,4.668,42033,Clearfield County,100,exact,clearfield
PA,Clinton,4.591,42035,Clinton County,100,exact,clinton
PA,Columbia,4.553,42037,Columbia County,100,exact,columbia
PA,Crawford,4.824,42039,Crawford County,100,exact,crawford
PA,Cumberland,4.487,42041,Cumberland County,100,exact,cumberland
PA,Dauphin,4.538,42043,Dauphin County,100,exact,dauphin
PA,Delaware,4.618,42045,Delaware County,100,exact,delaware
PA,Elk,4.879,42047,Elk County,100,exact,elk
PA,Erie,4.78,42049,Erie County,100,exact,erie
PA,Fayette,4.908,42051,Fayette County,100,exact,fayette
PA,Forest,4.912,42053,Forest County,100,exact,forest
PA,Franklin,4.319,42055,Franklin County,100,exact,franklin
PA,Fulton,4.521,42057,Fulton County,100,exact,fulton
PA,Greene,4.882,42059,Greene County,100,exact,greene
PA,Huntingdon,4.633,42061,Huntingdon County,100,exact,huntingdon
PA,Indiana,4.833,42063,Indiana County,100,exact,indiana
PA,Jefferson,4.647,42065,Jefferson County,100,exact,jefferson
PA,Juniata,4.542,42067,Juniata County,100,exact,juniata
PA,Lackawanna,4.613,42069,Lackawanna County,100,exact,lackawanna
PA,Lancaster,4.524,42071,Lancaster County,100,exact,lancaster
PA,Lawrence,4.869,42073,Lawrence County,100,exact,lawrence
PA,Lebanon,4.486,42075,Lebanon County,100,exact,lebanon
PA,Lehigh,4.536,42077,Lehigh County,100,exact,lehigh
PA,Luzerne,4.571,42079,Luzerne County,100,exact,luzerne
PA,Lycoming,4.425,42081,Lycoming County,100,exact,lycoming
PA,McKean,4.742,42083,McKean County,100,exact,mckean
PA,Mercer,4.846,42085,Mercer County,100,exact,mercer
PA,Mifflin,4.281,42087,Mifflin County,100,exact,mifflin
PA,Monroe,4.566,42089,Monroe County,100,exact,monroe
PA,Montgomery,4.605,42091,Montgomery County,100,exact,montgomery
PA,Montour,4.316,42093,Montour County,100,exact,montour
PA,Northampton,4.5,42095,Northampton County,100,exact,northampton
PA,Northumberland,4.39,42097,Northumberland County,100,exact,northumberland
PA,Perry,4.577,42099,Perry County,100,exact,perry
PA,Philadelphia,4.667,42101,Philadelphia County,100,exact,philadelphia
PA,Pike,4.673,42103,Pike County,100,exact,pike
PA,Potter,4.742,42105,Potter County,100,exact,potter
PA,Schuylkill,4.572,42107,Schuylkill County,100,exact,schuylkill
PA,Snyder,4.509,42109,Snyder County,100,exact,snyder
PA,Somerset,4.817,42111,Somerset County,100,exact,somerset
PA,Sullivan,4.699,42113,Sullivan County,100,exact,sullivan
PA,Susquehanna,4.7,42115,Susquehanna County,100,exact,susquehanna
PA,Tioga,4.719,42117,Tioga County,100,exact,tioga
PA,Union,4.362,42119,Union County,100,exact,union
PA,Venango,4.862,42121,Venango County,100,exact,venango
PA,Warren,4.815,42123,Warren County,100,exact,warren
PA,Washington,4.898,42125,Washington County,100,exact,washington
PA,Wayne,4.584,42127,Wayne County,100,exact,wayne
PA,Westmoreland,4.88,42129,Westmoreland County,100,exact,westmoreland
PA,Wyoming,4.62,42131,Wyoming County,100,exact,wyoming
PA,York,4.462,42133,York County,100,exact,york
RI,Bristol,4.498,44001,Bristol County,100,exact,bristol
RI,Kent,4.456,44003,Kent County,100,exact,kent
RI,Newport,4.478,44005,Newport County,100,exact,newport
RI,Providence,4.474,44007,Providence County,100,exact,providence
RI,Washington,4.556,44009,Washington County,100,exact,washington
SC,Abbeville,4.116,45001,Abbeville County,100,exact,abbeville
SC,Aiken,4.021,45003,Aiken County,100,exact,aiken
SC,Allendale,4.299,45005,Allendale County,100,exact,allendale
SC,Anderson,4.1,45007,Anderson County,100,exact,anderson
SC,Bamberg,4.228,45009,Bamberg County,100,exact,bamberg
SC,Barnwell,4.258,45011,Barnwell County,100,exact,barnwell
SC,Beaufort,4.182,45013,Beaufort County,100,exact,beaufort
SC,Berkeley,4.112,45015,Berkeley County,100,exact,berkeley
SC,Calhoun,4.219,45017,Calhoun County,100,exact,calhoun
SC,Charleston,4.166,45019,Charleston County,100,exact,charleston
SC,Cherokee,4.08,45021,Cherokee County,100,exact,cherokee
SC,Chester,4.182,45023,Chester County,100,exact,chester
SC,Chesterfield,4.067,45025,Chesterfield County,100,exact,chesterfield
SC,Clarendon,4.147,45027,Clarendon County,100,exact,clarendon
SC,Colleton,4.175,45029,Colleton County,100,exact,colleton
SC,Darlington,4.1,45031,Darlington County,100,exact,darlington
SC,Dillon,4.091,45033,Dillon County,100,exact,dillon
SC,Dorchester,4.138,45035,Dorchester County,100,exact,dorchester
SC,Edgefield,4.216,45037,Edgefield County,100,exact,edgefield
SC,Fairfield,4.206,45039,Fairfield County,100,exact,fairfield
SC,Florence,4.149,45041,Florence County,100,exact,florence
SC,Georgetown,4.15,45043,Georgetown County,100,exact,georgetown
SC,Greenville,4.181,45045,Greenville County,100,exact,greenville
SC,Greenwood,4.126,45047,Greenwood County,100,exact,greenwood
SC,Hampton,4.237,45049,Hampton County,100,exact,hampton
SC,Horry,4.093,45051,Horry County,100,exact,horry
